caldt,open,high,low,close,volume,vwap,transactions,day
2024-05-21 14:35:00,25.2,25.2001,25.2,25.2001,200,25.2001,2,2024-05-21
2024-05-21 14:43:00,25.23,25.23,25.23,25.23,160,25.2337,2,2024-05-21
2024-05-21 14:50:00,25.21,25.21,25.21,25.21,100,25.21,1,2024-05-21
2024-05-21 15:59:00,25.3,25.3,25.3,25.3,100,25.3,1,2024-05-21
2024-05-22 09:36:00,25.305,25.305,25.305,25.305,155,25.305,1,2024-05-22
2024-05-22 09:48:00,25.3099,25.3099,25.3099,25.3099,155,25.3099,1,2024-05-22
2024-05-22 09:50:00,25.31,25.31,25.31,25.31,113,25.3135,3,2024-05-22
2024-05-22 10:31:00,25.34,25.34,25.34,25.34,100,25.34,1,2024-05-22
2024-05-22 10:52:00,25.2,25.2,25.2,25.2,248,25.2033,5,2024-05-22
2024-05-22 14:12:00,24.9591,24.9591,24.9591,24.9591,240,24.9591,1,2024-05-22
2024-05-22 14:13:00,24.99,24.99,24.99,24.99,240,24.99,2,2024-05-22
2024-05-22 15:57:00,25.0304,25.0304,25.0304,25.0304,150,25.0304,1,2024-05-22
2024-05-22 15:59:00,25.09,25.09,25.09,25.09,100,25.09,1,2024-05-22
2024-05-23 09:57:00,24.85,24.85,24.85,24.85,664,24.85,5,2024-05-23
2024-05-23 10:09:00,24.965,24.965,24.965,24.965,249,24.965,1,2024-05-23
2024-05-23 10:48:00,24.85,24.85,24.85,24.85,241,24.85,1,2024-05-23
2024-05-23 15:59:00,24.42,24.42,24.42,24.42,141,24.42,1,2024-05-23
2024-05-24 09:30:00,24.11,24.18,24.11,24.18,528,24.1666,5,2024-05-24
2024-05-24 09:59:00,24.11,24.1101,24.11,24.1101,514,24.1101,5,2024-05-24
2024-05-24 14:45:00,24.4,24.4001,24.4,24.4001,400,24.4001,2,2024-05-24
2024-05-24 15:02:00,24.36,24.36,24.36,24.36,223,24.36,2,2024-05-24
2024-05-28 09:30:00,24.74,24.74,24.74,24.74,400,24.74,1,2024-05-28
2024-05-28 09:36:00,24.3329,24.3329,24.3329,24.3329,229,24.3328,3,2024-05-28
2024-05-28 09:50:00,24.28,24.28,24.28,24.28,129,24.2745,3,2024-05-28
2024-05-28 12:05:00,24.5399,24.5399,24.5399,24.5399,200,24.5399,1,2024-05-28
2024-05-28 12:44:00,24.4885,24.4885,24.4885,24.4885,140,24.4885,1,2024-05-28
2024-05-28 13:02:00,24.32,24.32,24.32,24.32,251,24.32,2,2024-05-28
2024-05-28 13:56:00,24.3,24.3,24.3,24.3,100,24.3,1,2024-05-28
2024-05-29 09:50:00,24.11,24.11,24.11,24.11,114,24.1054,4,2024-05-29
2024-05-29 13:03:00,24.33,24.33,24.33,24.33,211,24.33,1,2024-05-29
2024-05-29 15:00:00,24.2898,24.29,24.2898,24.29,240,24.2899,2,2024-05-29
2024-05-31 09:42:00,22.0,22.0,21.46,21.82,2357,21.8299,24,2024-05-31
2024-05-31 13:22:00,21.19,21.19,21.19,21.19,222,21.19,1,2024-05-31
2024-05-31 13:52:00,21.17,21.17,21.1699,21.1699,272,21.17,2,2024-05-31
2024-05-31 14:21:00,21.13,21.13,21.13,21.13,668,21.13,6,2024-05-31
2024-05-31 14:25:00,21.14,21.14,21.14,21.14,300,21.14,1,2024-05-31
2024-05-31 14:52:00,21.16,21.16,21.16,21.16,180,21.16,1,2024-05-31
2024-05-31 15:02:00,21.16,21.16,21.16,21.16,150,21.16,2,2024-05-31
2024-05-31 15:05:00,21.2,21.2,21.1999,21.1999,236,21.2,4,2024-05-31
2024-05-31 15:23:00,21.2854,21.2854,21.2854,21.2854,420,21.2854,1,2024-05-31
2024-05-31 15:46:00,21.41,21.41,21.41,21.41,400,21.41,4,2024-05-31
2024-06-03 09:30:00,21.97,21.97,21.97,21.97,107,21.97,1,2024-06-03
2024-06-03 09:32:00,22.0,22.0,22.0,22.0,217,22.0,2,2024-06-03
2024-06-03 09:38:00,21.88,21.88,21.88,21.88,222,21.88,1,2024-06-03
2024-06-03 09:48:00,21.8086,21.8086,21.8086,21.8086,200,21.8086,1,2024-06-03
2024-06-03 09:51:00,21.8,21.8,21.8,21.8,162,21.8,1,2024-06-03
2024-06-03 13:28:00,21.33,21.33,21.3,21.3,1621,21.3268,6,2024-06-03
2024-06-04 12:38:00,21.4899,21.4899,21.489,21.489,500,21.4895,3,2024-06-04
2024-06-04 12:48:00,21.48,21.48,21.48,21.48,200,21.48,1,2024-06-04
2024-06-04 14:21:00,21.53,21.53,21.53,21.53,100,21.53,1,2024-06-04
2024-06-05 09:58:00,21.94,21.94,21.94,21.94,300,21.94,1,2024-06-05
2024-06-05 10:07:00,21.83,21.83,21.83,21.83,144,21.8338,2,2024-06-05
2024-06-05 10:33:00,21.94,21.94,21.94,21.94,214,21.94,2,2024-06-05
2024-06-05 13:06:00,22.14,22.14,22.14,22.14,600,22.14,5,2024-06-05
2024-06-07 15:59:00,22.21,22.21,22.21,22.21,977,22.21,3,2024-06-07
2024-06-10 15:14:00,22.48,22.48,22.48,22.48,100,22.48,1,2024-06-10
2024-06-10 15:58:00,22.43,22.43,22.43,22.43,100,22.43,1,2024-06-10
2024-06-11 10:15:00,22.08,22.08,22.08,22.08,200,22.08,1,2024-06-11
2024-06-11 11:11:00,22.21,22.21,22.21,22.21,301,22.21,4,2024-06-11
2024-06-12 13:04:00,23.31,23.3101,23.31,23.3101,1600,23.3101,4,2024-06-12
2024-06-12 14:26:00,23.23,23.27,23.23,23.27,1325,23.2467,7,2024-06-12
2024-06-12 15:49:00,23.11,23.11,23.11,23.11,209,23.11,2,2024-06-12
2024-06-13 08:13:00,23.14,23.14,23.14,23.14,100,23.14,1,2024-06-13
2024-06-13 09:30:00,22.68,22.68,22.68,22.68,346,22.8059,3,2024-06-13
2024-06-13 12:49:00,22.46,22.46,22.46,22.46,150,22.46,1,2024-06-13
2024-06-13 15:04:00,22.68,22.68,22.68,22.68,235,22.68,2,2024-06-13
2024-06-13 15:59:00,22.63,22.63,22.63,22.63,342,22.6326,3,2024-06-13
2024-06-14 12:53:00,22.63,22.63,22.63,22.63,239,22.63,1,2024-06-14
2024-06-17 10:48:00,22.4,22.4,22.4,22.4,300,22.4,1,2024-06-17
2024-06-17 10:53:00,22.35,22.35,22.35,22.35,300,22.35,1,2024-06-17
2024-06-17 10:56:00,22.4,22.4,22.4,22.4,300,22.4,3,2024-06-17
2024-06-17 11:00:00,22.4,22.4,22.4,22.4,300,22.4,2,2024-06-17
2024-06-17 11:06:00,22.45,22.46,22.45,22.45,600,22.4517,3,2024-06-17
2024-06-17 11:14:00,22.35,22.35,22.2,22.31,2000,22.3,7,2024-06-17
2024-06-17 11:17:00,22.31,22.31,22.3,22.3,1000,22.303,4,2024-06-17
2024-06-17 15:33:00,22.9,22.9,22.8999,22.8999,392,22.9,2,2024-06-17
2024-06-18 15:38:00,22.81,22.81,22.81,22.81,248,22.81,2,2024-06-18
2024-06-20 09:30:00,22.94,22.94,22.94,22.94,1000,22.94,1,2024-06-20
2024-06-20 10:01:00,22.9,22.9,22.9,22.9,500,22.9,1,2024-06-20
2024-06-20 10:02:00,22.87,22.87,22.87,22.87,500,22.87,2,2024-06-20
2024-06-20 10:12:00,22.74,22.74,22.74,22.74,500,22.74,2,2024-06-20
2024-06-20 13:38:00,22.5,22.5,22.5,22.5,100,22.5,1,2024-06-20
2024-06-20 15:37:00,22.71,22.71,22.71,22.71,611,22.71,2,2024-06-20
2024-06-20 15:45:00,22.73,22.74,22.73,22.74,701,22.7314,4,2024-06-20
2024-06-20 15:59:00,22.72,22.72,22.71,22.72,1894,22.7184,8,2024-06-20
2024-06-21 10:50:00,22.6801,22.6801,22.6801,22.6801,100,22.6801,1,2024-06-21
2024-06-21 11:12:00,22.7001,22.7001,22.7001,22.7001,115,22.7001,1,2024-06-21
2024-06-24 09:43:00,22.8799,22.8799,22.8799,22.8799,100,22.8799,1,2024-06-24
2024-06-24 12:58:00,22.8,22.8,22.8,22.8,221,22.8,1,2024-06-24
2024-06-24 15:39:00,22.78,22.78,22.78,22.78,424,22.78,4,2024-06-24
2024-06-25 09:35:00,22.7,22.7,22.7,22.7,202,22.6998,3,2024-06-25
2024-06-27 09:44:00,23.62,23.62,23.62,23.62,263,23.6179,3,2024-06-27
2024-06-27 14:12:00,24.3,24.3,24.3,24.3,100,24.3,1,2024-06-27
2024-06-28 09:58:00,24.39,24.39,24.39,24.39,537,24.39,4,2024-06-28
2024-06-28 10:57:00,24.62,24.62,24.62,24.62,255,24.62,3,2024-06-28
2024-06-28 12:57:00,24.4,24.4,24.4,24.4,155,24.4,1,2024-06-28
2024-07-01 09:30:00,24.66,24.66,24.66,24.66,201,24.66,1,2024-07-01
2024-07-01 09:36:00,24.49,24.49,24.49,24.49,200,24.49,1,2024-07-01
2024-07-01 09:44:00,24.29,24.29,24.28,24.28,215,24.2856,3,2024-07-01
2024-07-01 09:45:00,24.2,24.2,24.2,24.2,103,24.2082,2,2024-07-01
2024-07-01 11:08:00,24.5,24.5,24.5,24.5,213,24.5,2,2024-07-01
2024-07-01 15:41:00,24.85,24.88,24.85,24.88,418,24.8646,3,2024-07-01
2024-07-01 15:47:00,24.85,24.85,24.85,24.85,800,24.85,8,2024-07-01
2024-07-01 15:57:00,24.95,24.95,24.95,24.95,200,24.95,1,2024-07-01
2024-07-01 15:59:00,24.95,24.95,24.95,24.95,177,24.9587,2,2024-07-01
2024-07-02 15:42:00,24.9879,24.9879,24.9879,24.9879,100,24.9879,1,2024-07-02
2024-07-03 09:38:00,25.0,25.0,25.0,25.0,185,25.0,1,2024-07-03
2024-07-03 10:39:00,25.2398,25.24,25.2398,25.24,300,25.2399,3,2024-07-03
2024-07-05 09:53:00,25.21,25.21,25.21,25.21,170,25.21,1,2024-07-05
2024-07-05 10:12:00,25.25,25.25,25.25,25.25,120,25.25,1,2024-07-05
2024-07-05 10:17:00,25.37,25.37,25.37,25.37,137,25.37,1,2024-07-05
2024-07-05 15:54:00,25.49,25.49,25.49,25.49,588,25.4788,4,2024-07-05
2024-07-05 15:56:00,25.4898,25.49,25.4727,25.4727,784,25.4837,5,2024-07-05
2024-07-08 09:34:00,25.39,25.39,25.39,25.39,101,25.3903,2,2024-07-08
2024-07-08 09:35:00,25.32,25.32,25.32,25.32,266,25.3215,3,2024-07-08
2024-07-08 09:42:00,25.14,25.14,25.14,25.14,137,25.14,1,2024-07-08
2024-07-08 13:10:00,25.27,25.27,25.27,25.27,200,25.27,2,2024-07-08
2024-07-09 10:28:00,24.66,24.66,24.66,24.66,300,24.66,2,2024-07-09
2024-07-10 09:39:00,24.36,24.3601,24.33,24.34,1203,24.3468,7,2024-07-10
2024-07-10 09:40:00,24.35,24.36,24.35,24.36,1500,24.354,9,2024-07-10
2024-07-10 09:41:00,24.38,24.38,24.38,24.38,300,24.38,1,2024-07-10
2024-07-10 09:42:00,24.38,24.38,24.38,24.38,500,24.38,3,2024-07-10
2024-07-10 09:43:00,24.38,24.4001,24.38,24.4001,1000,24.391,5,2024-07-10
2024-07-10 09:58:00,24.23,24.24,24.23,24.24,378,24.2347,3,2024-07-10
2024-07-10 10:02:00,24.27,24.27,24.27,24.27,200,24.27,1,2024-07-10
2024-07-10 10:05:00,24.21,24.21,24.21,24.21,200,24.21,2,2024-07-10
2024-07-10 10:08:00,24.22,24.2334,24.22,24.2282,1568,24.2254,4,2024-07-10
2024-07-10 13:00:00,24.2297,24.23,24.2297,24.23,888,24.2298,3,2024-07-10
2024-07-10 13:07:00,24.25,24.25,24.25,24.25,199,24.25,2,2024-07-10
2024-07-10 13:09:00,24.2585,24.2585,24.2585,24.2585,888,24.2585,1,2024-07-10
2024-07-10 15:45:00,24.26,24.26,24.26,24.26,100,24.26,1,2024-07-10
2024-07-10 15:48:00,24.3,24.31,24.3,24.31,309,24.3068,4,2024-07-10
2024-07-10 15:57:00,24.36,24.37,24.36,24.37,555,24.3681,7,2024-07-10
2024-07-11 09:30:00,24.4,24.4,24.4,24.4,1750,24.4,1,2024-07-11
2024-07-11 09:34:00,24.71,24.71,24.71,24.71,100,24.71,1,2024-07-11
2024-07-11 09:45:00,24.82,24.82,24.82,24.82,274,24.8121,3,2024-07-11
2024-07-11 09:54:00,24.9,24.9,24.9,24.9,1327,24.9,7,2024-07-11
2024-07-11 09:55:00,24.9,24.9,24.9,24.9,173,24.9,1,2024-07-11
2024-07-11 10:10:00,24.82,24.8201,24.82,24.8201,1110,24.82,2,2024-07-11
2024-07-11 10:57:00,24.51,24.51,24.51,24.51,195,24.51,1,2024-07-11
2024-07-11 14:23:00,24.24,24.24,24.23,24.23,2122,24.2326,31,2024-07-11
2024-07-11 14:35:00,24.34,24.34,24.34,24.34,253,24.34,2,2024-07-11
2024-07-11 15:01:00,24.3,24.3,24.3,24.3,100,24.3,1,2024-07-11
2024-07-11 15:39:00,24.35,24.35,24.35,24.35,195,24.35,1,2024-07-11
2024-07-11 15:41:00,24.33,24.33,24.33,24.33,100,24.33,1,2024-07-11
2024-07-11 15:42:00,24.32,24.32,24.32,24.32,101,24.32,2,2024-07-11
2024-07-11 15:43:00,24.3,24.3,24.3,24.3,100,24.3,1,2024-07-11
2024-07-11 15:49:00,24.36,24.36,24.35,24.35,2715,24.3525,24,2024-07-11
2024-07-11 15:53:00,24.37,24.37,24.37,24.37,100,24.37,1,2024-07-11
2024-07-11 15:54:00,24.36,24.36,24.36,24.36,108,24.36,4,2024-07-11
2024-07-11 15:55:00,24.36,24.36,24.36,24.36,489,24.36,4,2024-07-11
2024-07-11 15:56:00,24.36,24.36,24.35,24.35,595,24.355,3,2024-07-11
2024-07-11 15:59:00,24.29,24.29,24.29,24.29,100,24.29,1,2024-07-11
2024-07-12 14:27:00,24.74,24.74,24.74,24.74,100,24.74,1,2024-07-12
2024-07-12 15:27:00,24.76,24.76,24.76,24.76,115,24.76,2,2024-07-12
2024-07-12 15:31:00,24.72,24.72,24.72,24.72,207,24.72,1,2024-07-12
2024-07-15 15:50:00,24.66,24.66,24.65,24.65,588,24.6568,4,2024-07-15
2024-07-16 13:05:00,24.94,24.94,24.94,24.94,150,24.94,1,2024-07-16
2024-07-16 14:02:00,24.81,24.8101,24.81,24.8101,319,24.81,7,2024-07-16
2024-07-16 14:21:00,24.85,24.85,24.85,24.85,104,24.8501,4,2024-07-16
2024-07-16 15:36:00,25.13,25.13,25.13,25.13,155,25.13,1,2024-07-16
2024-07-16 15:38:00,25.09,25.09,25.09,25.09,194,25.09,1,2024-07-16
2024-07-16 15:43:00,25.1,25.1,25.1,25.1,204,25.1002,2,2024-07-16
2024-07-16 15:52:00,25.18,25.18,25.1662,25.1662,200,25.1731,2,2024-07-16
2024-07-17 09:42:00,24.5746,24.5746,24.5746,24.5746,100,24.5746,1,2024-07-17
2024-07-17 10:13:00,24.28,24.28,24.28,24.28,701,24.28,2,2024-07-17
2024-07-17 10:15:00,24.28,24.28,24.28,24.28,699,24.28,5,2024-07-17
2024-07-17 13:49:00,24.22,24.22,24.22,24.22,193,24.22,1,2024-07-17
2024-07-17 13:55:00,24.16,24.16,24.16,24.16,200,24.16,1,2024-07-17
2024-07-17 14:28:00,24.24,24.24,24.24,24.24,193,24.24,1,2024-07-17
2024-07-17 15:45:00,24.26,24.26,24.26,24.26,1321,24.26,8,2024-07-17
2024-07-17 15:48:00,24.25,24.25,24.25,24.25,400,24.25,2,2024-07-17
2024-07-17 15:58:00,24.25,24.25,24.25,24.25,898,24.25,5,2024-07-17
2024-07-18 15:59:00,23.38,23.38,23.38,23.38,1548,23.38,4,2024-07-18
2024-07-19 10:28:00,23.3015,23.3015,23.3015,23.3015,100,23.3015,1,2024-07-19
2024-07-22 14:48:00,23.84,23.84,23.8399,23.8399,444,23.8399,6,2024-07-22
2024-07-22 15:03:00,23.78,23.799,23.77,23.799,444,23.7868,4,2024-07-22
2024-07-23 09:44:00,24.13,24.13,24.13,24.13,444,24.13,1,2024-07-23
2024-07-23 10:40:00,24.3323,24.3323,24.3323,24.3323,444,24.3323,1,2024-07-23
2024-07-24 09:36:00,23.7934,23.7934,23.7934,23.7934,140,23.7934,1,2024-07-24
2024-07-24 09:47:00,23.97,23.97,23.97,23.97,100,23.97,1,2024-07-24
2024-07-24 09:59:00,23.75,23.75,23.75,23.75,393,23.7503,3,2024-07-24
2024-07-24 11:40:00,23.25,23.25,23.25,23.25,500,23.25,2,2024-07-24
2024-07-24 11:41:00,23.25,23.25,23.25,23.25,500,23.25,2,2024-07-24
2024-07-24 12:08:00,23.01,23.01,23.01,23.01,504,23.0113,2,2024-07-24
2024-07-24 12:20:00,23.05,23.05,23.05,23.05,500,23.0523,4,2024-07-24
2024-07-24 12:22:00,23.12,23.12,23.12,23.12,500,23.12,2,2024-07-24
2024-07-24 12:25:00,23.08,23.08,23.08,23.08,500,23.08,1,2024-07-24
2024-07-26 10:31:00,23.4276,23.4276,23.4276,23.4276,144,23.4276,1,2024-07-26
2024-07-29 09:35:00,23.64,23.64,23.64,23.64,444,23.64,5,2024-07-29
2024-07-29 12:29:00,23.73,23.73,23.72,23.73,1000,23.728,14,2024-07-29
2024-07-29 12:33:00,23.73,23.74,23.72,23.7399,1300,23.7334,9,2024-07-29
2024-07-29 12:36:00,23.71,23.73,23.71,23.73,1000,23.723,8,2024-07-29
2024-07-30 10:00:00,23.49,23.49,23.48,23.48,505,23.482,3,2024-07-30
2024-07-30 13:09:00,22.53,22.53,22.53,22.53,400,22.53,1,2024-07-30
2024-07-31 09:44:00,23.7285,23.7285,23.7285,23.7285,590,23.7286,2,2024-07-31
2024-07-31 11:45:00,24.05,24.05,24.05,24.05,200,24.05,1,2024-07-31
2024-07-31 15:48:00,24.08,24.105,24.08,24.105,500,24.0925,2,2024-07-31
2024-08-01 14:57:00,22.31,22.31,22.31,22.31,628,22.3096,3,2024-08-01
2024-08-01 15:00:00,22.29,22.29,22.29,22.29,300,22.29,1,2024-08-01
2024-08-02 09:43:00,20.94,20.94,20.94,20.94,301,20.9399,2,2024-08-02
2024-08-02 10:54:00,20.68,20.68,20.68,20.68,140,20.6829,2,2024-08-02
2024-08-02 11:44:00,21.0,21.0,21.0,21.0,201,21.0004,2,2024-08-02
2024-08-02 14:18:00,20.77,20.77,20.77,20.77,200,20.77,1,2024-08-02
2024-08-02 14:24:00,20.93,20.93,20.93,20.93,300,20.93,1,2024-08-02
2024-08-02 14:48:00,20.99,21.01,20.99,21.01,1000,21.006,2,2024-08-02
2024-08-02 15:04:00,20.96,20.9837,20.96,20.9837,280,20.9719,2,2024-08-02
2024-08-05 09:29:00,19.36,19.68,18.27,18.27,700,19.3414,7,2024-08-05
2024-08-05 09:30:00,18.45,18.45,18.45,18.45,238,18.45,1,2024-08-05
2024-08-05 10:15:00,19.71,19.71,19.71,19.71,100,19.71,1,2024-08-05
2024-08-05 14:22:00,19.87,19.87,19.87,19.87,140,19.87,2,2024-08-05
2024-08-05 15:49:00,19.63,19.63,19.63,19.63,100,19.63,1,2024-08-05
2024-08-06 16:47:00,20.79,20.79,20.79,20.79,302,20.7889,2,2024-08-06
2024-08-07 10:49:00,22.2,22.2,22.2,22.2,111,22.2,1,2024-08-07
2024-08-07 13:21:00,21.5001,21.53,21.5001,21.53,1000,21.5151,2,2024-08-07
2024-08-07 13:22:00,21.54,21.54,21.53,21.53,1000,21.537,5,2024-08-07
2024-08-07 15:59:00,20.96,20.96,20.96,20.96,302,20.96,1,2024-08-07
2024-08-09 09:58:00,21.77,21.77,21.77,21.77,111,21.77,1,2024-08-09
2024-08-12 09:30:00,22.16,22.16,22.16,22.16,388,22.1615,2,2024-08-12
2024-08-12 11:24:00,21.9271,21.9271,21.9271,21.9271,120,21.9271,1,2024-08-12
2024-08-13 09:45:00,22.25,22.25,22.25,22.25,126,22.25,1,2024-08-13
2024-08-13 15:40:00,22.88,22.88,22.88,22.88,500,22.88,2,2024-08-13
2024-08-13 15:42:00,22.88,22.88,22.88,22.88,400,22.88,1,2024-08-13
2024-08-13 15:48:00,22.9098,22.91,22.9098,22.91,254,22.9102,4,2024-08-13
2024-08-14 09:33:00,23.27,23.27,23.27,23.27,100,23.27,1,2024-08-14
2024-08-15 09:38:00,24.21,24.21,24.21,24.21,418,24.21,4,2024-08-15
2024-08-15 10:06:00,24.3699,24.3699,24.3699,24.3699,1180,24.3699,2,2024-08-15
2024-08-15 10:11:00,24.32,24.33,24.32,24.33,1500,24.3247,9,2024-08-15
2024-08-15 10:18:00,24.41,24.42,24.4,24.4199,2600,24.4163,14,2024-08-15
2024-08-15 11:33:00,24.29,24.29,24.29,24.29,225,24.29,1,2024-08-15
2024-08-15 14:58:00,24.37,24.37,24.35,24.35,1135,24.3585,16,2024-08-15
2024-08-15 15:31:00,24.35,24.35,24.35,24.35,750,24.35,10,2024-08-15
2024-08-16 10:54:00,24.2985,24.2985,24.2985,24.2985,500,24.2985,1,2024-08-16
2024-08-16 10:57:00,24.2899,24.2899,24.2899,24.2899,750,24.2899,1,2024-08-16
2024-08-16 12:15:00,24.541,24.541,24.541,24.541,400,24.541,1,2024-08-16
2024-08-16 12:57:00,24.48,24.48,24.48,24.48,117,24.48,1,2024-08-16
2024-08-19 09:59:00,24.6185,24.6185,24.6185,24.6185,420,24.6185,1,2024-08-19
2024-08-19 12:53:00,24.75,24.75,24.75,24.75,598,24.75,5,2024-08-19
2024-08-19 15:11:00,24.83,24.83,24.83,24.83,100,24.83,1,2024-08-19
2024-08-19 15:48:00,24.86,24.86,24.855,24.86,590,24.8592,6,2024-08-19
2024-08-19 15:50:00,24.8884,24.8884,24.875,24.88,580,24.8816,7,2024-08-19
2024-08-19 15:51:00,24.88,24.9306,24.87,24.9306,5635,24.9035,27,2024-08-19
2024-08-19 15:56:00,25.0288,25.0288,25.0288,25.0288,340,25.0288,1,2024-08-19
2024-08-20 09:45:00,25.16,25.17,25.14,25.14,1800,25.1501,17,2024-08-20
2024-08-20 10:11:00,25.1,25.1,25.1,25.1,600,25.1,1,2024-08-20
2024-08-20 10:30:00,24.96,24.98,24.96,24.98,1200,24.9742,7,2024-08-20
2024-08-20 15:53:00,24.98,24.9801,24.88,24.9001,5936,24.9381,46,2024-08-20
2024-08-20 15:59:00,24.93,24.95,24.93,24.95,1293,24.9387,9,2024-08-20
2024-08-21 10:26:00,25.01,25.01,25.01,25.01,100,25.01,1,2024-08-21
2024-08-21 14:10:00,24.92,24.92,24.92,24.92,500,24.92,1,2024-08-21
2024-08-21 15:50:00,25.08,25.1015,25.08,25.1015,261,25.0907,3,2024-08-21
2024-08-21 15:52:00,25.1014,25.1014,25.1014,25.1014,741,25.1014,2,2024-08-21
2024-08-22 13:05:00,24.84,24.85,24.84,24.85,800,24.8488,4,2024-08-22
2024-08-22 13:53:00,24.74,24.74,24.74,24.74,500,24.74,1,2024-08-22
2024-08-22 15:53:00,24.5,24.5,24.48,24.48,371,24.4919,2,2024-08-22
2024-08-26 09:55:00,25.35,25.3501,25.34,25.34,6200,25.3423,14,2024-08-26
2024-08-26 09:56:00,25.35,25.35,25.32,25.3499,2500,25.3458,9,2024-08-26
2024-08-26 10:10:00,25.29,25.29,25.29,25.29,444,25.29,3,2024-08-26
2024-08-26 10:11:00,25.1601,25.2265,25.1601,25.2265,859,25.1833,2,2024-08-26
2024-08-26 10:13:00,25.2019,25.2019,25.2019,25.2019,1100,25.2019,1,2024-08-26
2024-08-26 10:22:00,24.95,24.95,24.95,24.95,700,24.9513,2,2024-08-26
2024-08-26 14:34:00,25.03,25.03,25.03,25.03,111,25.03,1,2024-08-26
2024-08-26 14:49:00,24.9701,24.9701,24.9701,24.9701,500,24.9701,1,2024-08-26
2024-08-26 14:50:00,24.96,25.0,24.96,24.9901,1000,24.977,4,2024-08-26
2024-08-26 14:53:00,24.98,24.98,24.64,24.64,2085,24.8282,10,2024-08-26
2024-08-26 15:01:00,24.83,24.83,24.8201,24.8201,450,24.8267,4,2024-08-26
2024-08-26 15:04:00,24.84,24.84,24.8301,24.8301,450,24.8334,2,2024-08-26
2024-08-26 15:06:00,24.81,24.81,24.81,24.81,450,24.81,1,2024-08-26
2024-08-27 09:30:00,24.55,24.55,24.55,24.55,164,24.55,1,2024-08-27
2024-08-27 11:18:00,24.83,24.83,24.83,24.83,116,24.8328,2,2024-08-27
2024-08-27 11:21:00,24.79,24.79,24.79,24.79,400,24.79,1,2024-08-27
2024-08-27 15:59:00,24.7,24.7,24.68,24.68,495,24.6887,6,2024-08-27
2024-08-28 13:49:00,23.97,23.97,23.97,23.97,541,23.9686,7,2024-08-28
2024-08-29 09:30:00,24.09,24.09,24.09,24.09,110,24.09,1,2024-08-29
2024-08-29 12:30:00,25.04,25.0401,25.04,25.0401,200,25.0401,2,2024-08-29
2024-08-29 12:32:00,25.04,25.0402,25.04,25.0402,1500,25.0401,4,2024-08-29
2024-08-29 15:08:00,24.58,24.58,24.58,24.58,209,24.58,2,2024-08-29
2024-08-29 15:59:00,24.6,24.6,24.6,24.6,100,24.6,1,2024-08-29
2024-08-30 09:37:00,25.11,25.11,25.11,25.11,222,25.11,1,2024-08-30
2024-08-30 10:01:00,25.1556,25.1556,25.1556,25.1556,444,25.1556,1,2024-08-30
2024-08-30 10:23:00,25.036,25.036,25.036,25.036,765,25.036,1,2024-08-30
2024-08-30 10:35:00,25.08,25.08,25.08,25.08,555,25.08,1,2024-08-30
2024-08-30 10:57:00,24.94,25.0,24.9,24.98,1111,24.9492,9,2024-08-30
2024-08-30 13:10:00,24.84,24.84,24.84,24.84,111,24.84,1,2024-08-30
2024-09-03 15:45:00,23.6,23.6,23.6,23.6,208,23.6,2,2024-09-03
2024-09-04 15:59:00,23.83,23.83,23.83,23.83,200,23.83,1,2024-09-04
2024-09-05 09:45:00,23.78,23.78,23.78,23.78,210,23.78,2,2024-09-05
2024-09-05 15:48:00,23.74,23.74,23.74,23.74,2000,23.74,10,2024-09-05
2024-09-05 15:53:00,23.7,23.7,23.7,23.7,100,23.7,1,2024-09-05
2024-09-06 15:55:00,22.85,22.85,22.85,22.85,263,22.85,2,2024-09-06
2024-09-09 15:50:00,23.11,23.11,23.11,23.11,218,23.11,1,2024-09-09
2024-09-10 09:36:00,23.41,23.41,23.41,23.41,203,23.41,1,2024-09-10
2024-09-13 12:20:00,25.42,25.42,25.42,25.42,400,25.42,1,2024-09-13
2024-09-16 09:30:00,25.06,25.06,25.06,25.06,111,25.06,1,2024-09-16
2024-09-16 10:26:00,25.4,25.4,25.39,25.39,1200,25.3958,3,2024-09-16
2024-09-16 15:59:00,25.78,25.78,25.78,25.78,124,25.7799,3,2024-09-16
2024-09-17 09:36:00,26.02,26.02,26.02,26.02,174,26.02,1,2024-09-17
2024-09-17 15:49:00,25.74,25.74,25.74,25.74,130,25.74,1,2024-09-17
2024-09-19 11:00:00,26.63,26.63,26.63,26.63,2000,26.63,11,2024-09-19
2024-09-19 11:31:00,26.85,26.85,26.85,26.85,1920,26.85,10,2024-09-19
2024-09-19 12:56:00,26.94,26.94,26.94,26.94,545,26.94,2,2024-09-19
2024-09-19 14:18:00,26.8,26.8,26.8,26.8,2016,26.7994,2,2024-09-19
2024-09-20 09:40:00,26.85,26.86,26.85,26.86,600,26.8583,3,2024-09-20
2024-09-20 11:31:00,26.53,26.53,26.53,26.53,1000,26.53,2,2024-09-20
2024-09-20 12:39:00,26.85,26.85,26.85,26.85,2000,26.85,1,2024-09-20
2024-09-20 15:38:00,27.0,27.0,27.0,27.0,800,27.0,5,2024-09-20
2024-09-20 15:47:00,26.96,26.96,26.96,26.96,2000,26.96,16,2024-09-20
2024-09-23 15:29:00,27.18,27.1801,27.18,27.1801,1600,27.1801,4,2024-09-23
2024-09-23 15:50:00,27.25,27.25,27.25,27.25,105,27.249,2,2024-09-23
